time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of academies in trust,1 to 2,139,22769,989671.02,43.5,22143,97.3,8702,38.2,13340,58.6,6000,26.4,2247,9.9,3276,14.4,83024.63,3.65,21217,-6651.729,-0.31,-0.33,-0.29
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of academies in trust,3 to 5,192,31297,1344400,43,30470,97.4,11637,37.2,18239,58.3,8990,28.7,3732,11.9,5387,17.2,114677.76,3.66,29151,-8504.281,-0.29,-0.31,-0.28
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of academies in trust,6 to 9,147,23461,1035600,44.1,22896,97.6,9519,40.6,14385,61.3,8311,35.4,3431,14.6,4900,20.9,89610.82,3.82,21997,-4772.807,-0.22,-0.24,-0.2
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of academies in trust,10 to 19,98,16121,698318.5,43.3,15688,97.3,6430,39.9,9733,60.4,5115,31.7,1856,11.5,2687,16.7,59985.32,3.72,14909,-2706.191,-0.18,-0.2,-0.16
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of academies in trust,20+,145,24667,1145839.25,46.5,24152,97.9,11136,45.1,15854,64.3,9924,40.2,4475,18.1,6223,25.2,100552.89,4.08,22884,-152.312,-0.01,-0.02,0.01
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,1 year,41,6365,258466,40.6,6159,96.8,2179,34.2,3465,54.4,1744,27.4,551,8.7,888,14,21968.11,3.45,5891,-3389.329,-0.58,-0.61,-0.54
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,2 years,27,4175,180401.25,43.2,4072,97.5,1638,39.2,2505,60,1114,26.7,456,10.9,651,15.6,15173.43,3.63,3923,-1304.885,-0.33,-0.38,-0.29
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,3 years,63,9800,416561.5,42.5,9543,97.4,3646,37.2,5649,57.6,2734,27.9,1048,10.7,1478,15.1,35559.34,3.63,9166,-2733.452,-0.3,-0.33,-0.27
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,4 years,76,11951,525043.75,43.9,11636,97.4,4815,40.3,7204,60.3,3724,31.2,1589,13.3,2214,18.5,44846.2,3.75,11060,-3115.988,-0.28,-0.31,-0.26
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,5 years,77,11794,497403.5,42.2,11485,97.4,4129,35,6658,56.5,3413,28.9,1224,10.4,1798,15.2,42121.27,3.57,10916,-3412.355,-0.31,-0.34,-0.29
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,6 years,42,6817,295365.75,43.3,6649,97.5,2578,37.8,3996,58.6,2517,36.9,958,14.1,1425,20.9,25640.68,3.76,6273,-1284.924,-0.2,-0.24,-0.17
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,7 years,73,11197,486606.25,43.5,10900,97.3,4369,39,6700,59.8,3463,30.9,1353,12.1,2022,18.1,41582.63,3.71,10470,-2655.114,-0.25,-0.28,-0.23
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,8 years,59,9666,431024,44.6,9422,97.5,4003,41.4,5941,61.5,3671,38,1511,15.6,2070,21.4,37632.5,3.89,8963,-1271.776,-0.14,-0.17,-0.11
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,9 years,53,8471,370588.75,43.7,8251,97.4,3407,40.2,5132,60.6,2600,30.7,1108,13.1,1537,18.1,32012.66,3.78,7837,-1640.628,-0.21,-0.24,-0.18
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Sponsored academies,Number of years in trust,10 or more years,210,38079,1752368.02,46,37232,97.8,16660,43.8,24301,63.8,13360,35.1,5943,15.6,8390,22,151314.6,3.97,35659,-1978.869,-0.06,-0.07,-0.04
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Total,Total,110,12836,647543.4,50.4,12660,98.6,6951,54.2,9327,72.7,7501,58.4,3343,26,4573,35.6,59505.14,4.64,11741,2801.421,0.24,0.21,0.26
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of academies in trust,1 to 2,34,3768,187450.75,49.7,3720,98.7,1911,50.7,2679,71.1,2088,55.4,916,24.3,1257,33.4,17075.9,4.53,3408,567.474,0.17,0.12,0.21
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of academies in trust,3 to 5,33,3943,192809.15,48.9,3872,98.2,1957,49.6,2687,68.1,1925,48.8,956,24.2,1286,32.6,17398.17,4.41,3625,140.782,0.04,-0.01,0.08
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of academies in trust,6 to 9,17,2149,108110.25,50.3,2126,98.9,1123,52.3,1529,71.1,1289,60,595,27.7,814,37.9,9850.17,4.58,1961,572.024,0.29,0.23,0.35
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of academies in trust,10 to 19,13,1447,79445.75,54.9,1432,99,1093,75.5,1271,87.8,1190,82.2,396,27.4,535,37,7687.27,5.31,1345,836.731,0.62,0.55,0.7
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of academies in trust,20+,13,1529,79727.5,52.1,1510,98.8,867,56.7,1161,75.9,1009,66,480,31.4,681,44.5,7493.63,4.9,1402,684.41,0.49,0.41,0.56
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,1 year,3,204,9361.75,45.9,202,99,89,43.6,129,63.2,121,59.3,40,19.6,53,26,862.11,4.23,170,-40.101,-0.24,-0.45,-0.02
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,2 years,9,1071,47124,44,1052,98.2,453,42.3,653,61,433,40.4,172,16.1,253,23.6,4195.43,3.92,958,-166.556,-0.17,-0.26,-0.08
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,3 years,6,520,23008,44.2,505,97.1,189,36.3,294,56.5,107,20.6,48,9.2,57,11,1948.42,3.75,473,-113.098,-0.24,-0.37,-0.11
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,4 years,10,981,48109.75,49,957,97.6,521,53.1,688,70.1,502,51.2,219,22.3,312,31.8,4341.92,4.43,853,170.454,0.2,0.11,0.29
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,5 years,18,2052,101829,49.6,2032,99,1100,53.6,1523,74.2,1249,60.9,493,24,710,34.6,9404.79,4.58,1898,57.107,0.03,-0.03,0.09
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,6 years,9,1246,58699.5,47.1,1232,98.9,554,44.5,808,64.8,550,44.1,256,20.5,343,27.5,5295.46,4.25,1081,90.067,0.08,0,0.17
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,7 years,10,1221,63824.15,52.3,1201,98.4,769,63,940,77,896,73.4,372,30.5,501,41,6053.85,4.96,1104,437.393,0.4,0.31,0.48
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,8 years,17,2054,105423,51.3,2023,98.5,1141,55.6,1527,74.3,1370,66.7,617,30,862,42,9900.82,4.82,1916,680.986,0.36,0.29,0.42
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,9 years,11,1546,82733.25,53.5,1534,99.2,891,57.6,1217,78.7,1016,65.7,505,32.7,681,44,7687.46,4.97,1455,882.202,0.61,0.53,0.68
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Free schools,Number of years in trust,10 or more years,17,1941,107431,55.3,1922,99,1244,64.1,1548,79.8,1257,64.8,621,32,801,41.3,9814.88,5.06,1833,802.967,0.44,0.37,0.5
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Total,Total,19,1073,44110.5,41.1,1026,95.6,358,33.4,595,55.5,120,11.2,36,3.4,53,4.9,3409.65,3.18,939,-541.283,-0.58,-0.67,-0.49
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of academies in trust,1 to 2,4,310,11583.5,37.4,288,92.9,73,23.5,136,43.9,36,11.6,14,4.5,18,5.8,857.33,2.77,266,-196.249,-0.74,-0.91,-0.57
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of academies in trust,3 to 5,7,378,16324.25,43.2,366,96.8,134,35.4,232,61.4,67,17.7,16,4.2,26,6.9,1285.62,3.4,321,-120.761,-0.38,-0.53,-0.22
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of academies in trust,6 to 9,7,307,12927,42.1,298,97.1,109,35.5,179,58.3,14,4.6,4,1.3,6,2,1001.4,3.26,276,-168.531,-0.61,-0.78,-0.44
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of academies in trust,10 to 19,1,78,3275.75,42,74,94.9,42,53.8,48,61.5,3,3.8,2,2.6,3,3.8,265.3,3.4,76,-55.742,-0.73,-1.05,-0.42
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,1 year,1,78,3275.75,42,74,94.9,42,53.8,48,61.5,3,3.8,2,2.6,3,3.8,265.3,3.4,76,-55.742,-0.73,-1.05,-0.42
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,2 years,2,42,1699.5,40.5,41,97.6,13,31,24,57.1,0,0,0,0,0,0,137.34,3.27,40,-31.13,-0.78,-1.21,-0.34
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,3 years,1,35,1805.5,51.6,35,100,17,48.6,22,62.9,0,0,0,0,0,0,115.69,3.31,29,8.85,0.31,-0.21,0.82
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,4 years,1,49,1929.75,39.4,46,93.9,12,24.5,25,51,0,0,0,0,0,0,128.52,2.62,48,-24.252,-0.51,-0.9,-0.11
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,5 years,3,259,11034.75,42.6,254,98.1,85,32.8,154,59.5,67,25.9,18,6.9,28,10.8,916.19,3.54,227,-105.999,-0.47,-0.65,-0.28
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,6 years,1,41,1836,44.8,40,97.6,16,39,25,61,0,0,0,0,0,0,98.83,2.41,32,-1.658,-0.05,-0.54,0.44
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,7 years,3,178,7605.75,42.7,170,95.5,66,37.1,109,61.2,12,6.7,4,2.2,6,3.4,588.83,3.31,167,-118.25,-0.71,-0.92,-0.49
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,8 years,3,181,7805,43.1,173,95.6,61,33.7,95,52.5,34,18.8,12,6.6,15,8.3,627.81,3.47,158,-95.15,-0.6,-0.82,-0.38
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,9 years,3,180,6176.75,34.3,165,91.7,44,24.4,81,45,3,1.7,0,0,1,0.6,460.8,2.56,143,-102.32,-0.72,-0.95,-0.48
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,Studio schools,Number of years in trust,10 or more years,1,30,941.75,31.4,28,93.3,2,6.7,12,40,1,3.3,0,0,0,0,70.34,2.34,19,-15.632,-0.82,-1.46,-0.19
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Total,Total,27,1814,74840.5,41.3,1775,97.9,643,35.4,1045,57.6,42,2.3,13,0.7,22,1.2,5612.01,3.09,1673,-1206.244,-0.72,-0.79,-0.65
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,1 to 2,6,390,15864.75,40.7,378,96.9,125,32.1,208,53.3,16,4.1,1,0.3,5,1.3,1190.73,3.05,352,-289.763,-0.82,-0.97,-0.68
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,3 to 5,11,623,24991.5,40.1,608,97.6,211,33.9,345,55.4,14,2.2,4,0.6,7,1.1,1855.55,2.98,584,-446.011,-0.76,-0.88,-0.65
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,6 to 9,7,509,20746.75,40.8,498,97.8,183,36,306,60.1,5,1,3,0.6,4,0.8,1571.92,3.09,468,-363.371,-0.78,-0.9,-0.65
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,10 to 19,2,199,7692,38.7,198,99.5,57,28.6,109,54.8,2,1,1,0.5,2,1,567.17,2.85,188,-156.702,-0.83,-1.03,-0.63
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,20+,1,93,5545.5,59.6,93,100,67,72,77,82.8,5,5.4,4,4.3,4,4.3,426.64,4.59,81,49.603,0.61,0.31,0.92
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,1 year,5,265,9431.5,35.6,255,96.2,66,24.9,131,49.4,0,0,0,0,0,0,668.34,2.52,247,-235.766,-0.95,-1.13,-0.78
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,2 years,3,122,4961,40.7,121,99.2,42,34.4,69,56.6,10,8.2,1,0.8,3,2.5,385.46,3.16,109,-70.076,-0.64,-0.91,-0.38
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,3 years,3,191,8793,46,190,99.5,89,46.6,115,60.2,5,2.6,4,2.1,4,2.1,680.66,3.56,175,-59.164,-0.34,-0.55,-0.13
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,4 years,4,234,9301.75,39.8,227,97,72,30.8,139,59.4,0,0,0,0,0,0,687.23,2.94,212,-200.183,-0.94,-1.13,-0.75
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,5 years,5,378,15929.25,42.1,371,98.1,146,38.6,231,61.1,6,1.6,3,0.8,4,1.1,1236.28,3.27,351,-244.757,-0.7,-0.84,-0.55
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,6 years,3,237,10101.75,42.6,230,97,91,38.4,140,59.1,3,1.3,0,0,2,0.8,729.84,3.08,224,-157.774,-0.7,-0.89,-0.52
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,8 years,2,227,9652,42.5,224,98.7,76,33.5,133,58.6,6,2.6,1,0.4,3,1.3,706.03,3.11,208,-136.361,-0.66,-0.85,-0.46
202122,Academic year,National,E92000001,England,Final,All multi-academy trust schools,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,9 years,2,160,6670.25,41.7,157,98.1,61,38.1,87,54.4,12,7.5,4,2.5,6,3.8,518.17,3.24,147,-102.163,-0.69,-0.92,-0.47
